X	X0	ensg	hgnc_symbol	chromosome_name
ENSG00000204837	11339	ENSG00000204837_RP11-204M4.2	ENSG00000204837	FGF7P3	9
ENSG00000233207	11340	ENSG00000233207_RP11-216M21.7	ENSG00000233207	NA	NA
ENSG00000183148	11341	ENSG00000183148_ANKRD20A2	ENSG00000183148	ANKRD20A2	9
ENSG00000240240	11342	ENSG00000240240_RP11-146D12.2	ENSG00000240240		9
ENSG00000215126	11343	ENSG00000215126_CBWD7	ENSG00000215126	CBWD6	9
ENSG00000132498	11344	ENSG00000132498_ANKRD20A3	ENSG00000132498	NA	NA
ENSG00000154529	11345	ENSG00000154529_CNTNAP3B	ENSG00000154529	CNTNAP3B	9
ENSG00000204814	11346	ENSG00000204814_RP11-160N1.10	ENSG00000204814		9
ENSG00000154537	11347	ENSG00000154537_FAM27C	ENSG00000154537	NA	NA
ENSG00000235659	11348	ENSG00000235659_RP11-374M1.5	ENSG00000235659		9
ENSG00000231527	11349	ENSG00000231527_RP11-374M1.2	ENSG00000231527	FAM27C	9
ENSG00000232116	11350	ENSG00000232116_RP11-187C18.2	ENSG00000232116	NA	NA
ENSG00000182368	11351	ENSG00000182368_FAM27A	ENSG00000182368	NA	NA
ENSG00000204807	11352	ENSG00000204807_FAM27E2	ENSG00000204807	NA	NA
ENSG00000231997	11353	ENSG00000231997_FAM27D1	ENSG00000231997	NA	NA
ENSG00000204802	11354	ENSG00000204802_RP11-111F5.4	ENSG00000204802		9
ENSG00000236029	11355	ENSG00000236029_AL953854.2	ENSG00000236029	NA	NA
ENSG00000238113	11356	ENSG00000238113_RP11-262H14.1	ENSG00000238113	LINC01410	9
ENSG00000234665	11357	ENSG00000234665_RP11-262H14.3	ENSG00000234665		9
ENSG00000170161	11358	ENSG00000170161_RP11-262H14.4	ENSG00000170161		9
ENSG00000182021	11359	ENSG00000182021_RP11-381O7.3	ENSG00000182021		9
ENSG00000232833	11360	ENSG00000232833_FAM27E3	ENSG00000232833	NA	NA
ENSG00000170215	11361	ENSG00000170215_FAM27B	ENSG00000170215	NA	NA
ENSG00000196774	11362	ENSG00000196774_ANKRD20A1	ENSG00000196774	NA	NA
ENSG00000225411	11363	ENSG00000225411_RP11-764K9.1	ENSG00000225411		9
ENSG00000231242	11364	ENSG00000231242_RP11-87H9.3	ENSG00000231242	NA	NA
ENSG00000240907	11365	ENSG00000240907_BX255923.3	ENSG00000240907	NA	NA
ENSG00000204793	11366	ENSG00000204793_FOXD4L6	ENSG00000204793	NA	NA
ENSG00000204790	11367	ENSG00000204790_CBWD6	ENSG00000204790		9
ENSG00000172014	11368	ENSG00000172014_ANKRD20A4	ENSG00000172014	ANKRD20A4	9
ENSG00000147996	11369	ENSG00000147996_CBWD5	ENSG00000147996	CBWD5	9
ENSG00000269337	11370	ENSG00000269337_AL591479.1	ENSG00000269337	NA	NA
ENSG00000196873	11371	ENSG00000196873_CBWD3	ENSG00000196873	CBWD3	9
ENSG00000154330	11372	ENSG00000154330_PGM5	ENSG00000154330	PGM5	9
ENSG00000233178	11373	ENSG00000233178_RP11-88I18.2	ENSG00000233178		9
ENSG00000226337	11374	ENSG00000226337_RP11-274B18.4	ENSG00000226337		9
ENSG00000107242	11375	ENSG00000107242_PIP5K1B	ENSG00000107242	PIP5K1B	9
ENSG00000187866	11376	ENSG00000187866_FAM122A	ENSG00000187866	FAM122A	9
ENSG00000236733	11377	ENSG00000236733_RP11-203L2.4	ENSG00000236733		9
ENSG00000165059	11378	ENSG00000165059_PRKACG	ENSG00000165059	PRKACG	9
ENSG00000165060	11379	ENSG00000165060_FXN	ENSG00000165060	FXN	9
ENSG00000119139	11380	ENSG00000119139_TJP2	ENSG00000119139	TJP2	9
ENSG00000269295	11381	ENSG00000269295_AL358113.1	ENSG00000269295	NA	NA
ENSG00000229312	11382	ENSG00000229312_RP11-470P21.2	ENSG00000229312		9
ENSG00000261447	11383	ENSG00000261447_RP11-109D9.4	ENSG00000261447		9
ENSG00000188647	11384	ENSG00000188647_PTAR1	ENSG00000188647	PTAR1	9
ENSG00000225626	11385	ENSG00000225626_C9orf135-AS1	ENSG00000225626	C9orf135-DT	9
ENSG00000204711	11386	ENSG00000204711_C9orf135	ENSG00000204711	C9orf135	9
ENSG00000165072	11387	ENSG00000165072_MAMDC2	ENSG00000165072	MAMDC2	9
ENSG00000204706	11388	ENSG00000204706_MAMDC2-AS1	ENSG00000204706	MAMDC2-AS1	9
ENSG00000268364	11389	ENSG00000268364_SMC5-AS1	ENSG00000268364	SMC5-AS1	9
ENSG00000198887	11390	ENSG00000198887_SMC5	ENSG00000198887	SMC5	9
ENSG00000119138	11391	ENSG00000119138_KLF9	ENSG00000119138	KLF9	9
ENSG00000083067	11392	ENSG00000083067_TRPM3	ENSG00000083067	TRPM3	9
ENSG00000135048	11393	ENSG00000135048_TMEM2	ENSG00000135048	CEMIP2	9
ENSG00000107362	11394	ENSG00000107362_ABHD17B	ENSG00000107362	ABHD17B	9
ENSG00000155621	11395	ENSG00000155621_C9orf85	ENSG00000155621	C9orf85	9
ENSG00000204669	11396	ENSG00000204669_C9orf57	ENSG00000204669	C9orf57	9
ENSG00000119125	11397	ENSG00000119125_GDA	ENSG00000119125	GDA	9
ENSG00000235523	11398	ENSG00000235523_RP11-63P12.7	ENSG00000235523		9
ENSG00000225434	11399	ENSG00000225434_RP11-63P12.6	ENSG00000225434	LINC01504	9
ENSG00000107372	11400	ENSG00000107372_ZFAND5	ENSG00000107372	ZFAND5	9
ENSG00000165091	11401	ENSG00000165091_TMC1	ENSG00000165091	TMC1	9
ENSG00000236849	11402	ENSG00000236849_RP11-151D14.1	ENSG00000236849	LINC01474	9
ENSG00000165092	11403	ENSG00000165092_ALDH1A1	ENSG00000165092	ALDH1A1	9
ENSG00000135046	11404	ENSG00000135046_ANXA1	ENSG00000135046	ANXA1	9
ENSG00000119121	11405	ENSG00000119121_TRPM6	ENSG00000119121	TRPM6	9
ENSG00000135045	11406	ENSG00000135045_C9orf40	ENSG00000135045	C9orf40	9
ENSG00000203321	11407	ENSG00000203321_RP11-197P3.4	ENSG00000203321	CARNMT1-AS1	9
ENSG00000156017	11408	ENSG00000156017_C9orf41	ENSG00000156017	CARNMT1	9
ENSG00000106733	11409	ENSG00000106733_NMRK1	ENSG00000106733	NMRK1	9
ENSG00000134996	11410	ENSG00000134996_OSTF1	ENSG00000134996	OSTF1	9
ENSG00000099139	11411	ENSG00000099139_PCSK5	ENSG00000099139	PCSK5	9
ENSG00000135002	11412	ENSG00000135002_RFK	ENSG00000135002	RFK	9
ENSG00000187210	11413	ENSG00000187210_GCNT1	ENSG00000187210	GCNT1	9
ENSG00000106772	11414	ENSG00000106772_PRUNE2	ENSG00000106772	PRUNE2	9
ENSG00000232998	11415	ENSG00000232998_VPS13A-AS1	ENSG00000232998	VPS13A-AS1	9
ENSG00000197969	11416	ENSG00000197969_VPS13A	ENSG00000197969	VPS13A	9
ENSG00000156049	11417	ENSG00000156049_GNA14	ENSG00000156049	GNA14	9
ENSG00000156052	11418	ENSG00000156052_GNAQ	ENSG00000156052	GNAQ	9
ENSG00000148019	11419	ENSG00000148019_CEP78	ENSG00000148019	CEP78	9
ENSG00000135069	11420	ENSG00000135069_PSAT1	ENSG00000135069	PSAT1	9
ENSG00000106829	11421	ENSG00000106829_TLE4	ENSG00000106829	TLE4	9
ENSG00000267559	11422	ENSG00000267559_RP11-383M4.6	ENSG00000267559		9
ENSG00000165105	11423	ENSG00000165105_RASEF	ENSG00000165105	RASEF	9
ENSG00000172159	11424	ENSG00000172159_FRMD3	ENSG00000172159	FRMD3	9
ENSG00000148057	11425	ENSG00000148057_IDNK	ENSG00000148057	IDNK	9
ENSG00000135018	11426	ENSG00000135018_UBQLN1	ENSG00000135018	UBQLN1	9
ENSG00000254473	11427	ENSG00000254473_RP11-522I20.3	ENSG00000254473		9
ENSG00000165113	11428	ENSG00000165113_GKAP1	ENSG00000165113	GKAP1	9
ENSG00000226877	11429	ENSG00000226877_RP11-575L7.2	ENSG00000226877		9
ENSG00000165115	11430	ENSG00000165115_KIF27	ENSG00000165115	KIF27	9
ENSG00000165118	11431	ENSG00000165118_C9orf64	ENSG00000165118	C9orf64	9
ENSG00000165119	11432	ENSG00000165119_HNRNPK	ENSG00000165119	HNRNPK	9
ENSG00000235298	11433	ENSG00000235298_RP11-575L7.8	ENSG00000235298		9
ENSG00000178966	11434	ENSG00000178966_RMI1	ENSG00000178966	RMI1	9
ENSG00000227463	11435	ENSG00000227463_RP11-158D2.2	ENSG00000227463		9
ENSG00000233262	11436	ENSG00000233262_RP11-380F14.2	ENSG00000233262		9
ENSG00000135049	11437	ENSG00000135049_AGTPBP1	ENSG00000135049	AGTPBP1	9
ENSG00000135040	11438	ENSG00000135040_NAA35	ENSG00000135040	NAA35	9
ENSG00000135052	11439	ENSG00000135052_GOLM1	ENSG00000135052	GOLM1	9
ENSG00000187753	11440	ENSG00000187753_C9orf153	ENSG00000187753	C9orf153	9
ENSG00000135070	11441	ENSG00000135070_ISCA1	ENSG00000135070	ISCA1	9
ENSG00000083223	11442	ENSG00000083223_ZCCHC6	ENSG00000083223	TUT7	9
ENSG00000180447	11443	ENSG00000180447_GAS1	ENSG00000180447	GAS1	9
ENSG00000269994	11444	ENSG00000269994_RP11-276H19.2	ENSG00000269994		9
ENSG00000204446	11445	ENSG00000204446_C9orf170	ENSG00000204446	C9orf170	9
ENSG00000196730	11446	ENSG00000196730_DAPK1	ENSG00000196730	DAPK1	9
ENSG00000135047	11447	ENSG00000135047_CTSL	ENSG00000135047	CTSL	9
ENSG00000214888	11448	ENSG00000214888_XXyac-YM21GA2.7	ENSG00000214888		9
ENSG00000234460	11449	ENSG00000234460_XXyac-YM21GA2.4	ENSG00000234460		9
ENSG00000156345	11450	ENSG00000156345_CDK20	ENSG00000156345	CDK20	9
ENSG00000106723	11451	ENSG00000106723_SPIN1	ENSG00000106723	SPIN1	9
ENSG00000130045	11452	ENSG00000130045_NXNL2	ENSG00000130045	NXNL2	9
ENSG00000186354	11453	ENSG00000186354_C9orf47	ENSG00000186354	NA	NA
ENSG00000213694	11454	ENSG00000213694_S1PR3	ENSG00000213694	S1PR3	9
ENSG00000123975	11455	ENSG00000123975_CKS2	ENSG00000123975	CKS2	9
ENSG00000187742	11456	ENSG00000187742_SECISBP2	ENSG00000187742	SECISBP2	9
ENSG00000187764	11457	ENSG00000187764_SEMA4D	ENSG00000187764	SEMA4D	9
ENSG00000130222	11458	ENSG00000130222_GADD45G	ENSG00000130222	GADD45G	9
ENSG00000226206	11459	ENSG00000226206_RP5-1050E16.2	ENSG00000226206		9
ENSG00000165025	11460	ENSG00000165025_SYK	ENSG00000165025	SYK	9
ENSG00000260454	11461	ENSG00000260454_RP11-367F23.2	ENSG00000260454		9
ENSG00000230537	11462	ENSG00000230537_RP11-305L7.1	ENSG00000230537		9
ENSG00000229694	11463	ENSG00000229694_RP11-305L7.6	ENSG00000229694		9
ENSG00000237422	11464	ENSG00000237422_RP11-305L7.3	ENSG00000237422		9
ENSG00000235641	11465	ENSG00000235641_LINC00484	ENSG00000235641	LINC00484	9
ENSG00000273381	11466	ENSG00000273381_RP11-305L7.7	ENSG00000273381		9
ENSG00000148090	11467	ENSG00000148090_AUH	ENSG00000148090	AUH	9
ENSG00000165030	11468	ENSG00000165030_NFIL3	ENSG00000165030	NFIL3	9
ENSG00000233081	11469	ENSG00000233081_RP11-440G5.2	ENSG00000233081		9
ENSG00000169071	11470	ENSG00000169071_ROR2	ENSG00000169071	ROR2	9
ENSG00000090054	11471	ENSG00000090054_SPTLC1	ENSG00000090054	SPTLC1	9
ENSG00000196305	11472	ENSG00000196305_IARS	ENSG00000196305	IARS	9
ENSG00000198000	11473	ENSG00000198000_NOL8	ENSG00000198000	NOL8	9
ENSG00000188312	11474	ENSG00000188312_CENPP	ENSG00000188312	CENPP	9
ENSG00000106809	11475	ENSG00000106809_OGN	ENSG00000106809	OGN	9
ENSG00000127083	11476	ENSG00000127083_OMD	ENSG00000127083	OMD	9
ENSG00000106819	11477	ENSG00000106819_ASPN	ENSG00000106819	ASPN	9
ENSG00000106823	11478	ENSG00000106823_ECM2	ENSG00000106823	ECM2	9
ENSG00000127080	11479	ENSG00000127080_IPPK	ENSG00000127080	IPPK	9
ENSG00000185963	11480	ENSG00000185963_BICD2	ENSG00000185963	BICD2	9
ENSG00000127081	11481	ENSG00000127081_ZNF484	ENSG00000127081	ZNF484	9
ENSG00000127084	11482	ENSG00000127084_FGD3	ENSG00000127084	FGD3	9
ENSG00000157303	11483	ENSG00000157303_SUSD3	ENSG00000157303	SUSD3	9
ENSG00000165233	11484	ENSG00000165233_C9orf89	ENSG00000165233	CARD19	9
ENSG00000131669	11485	ENSG00000131669_NINJ1	ENSG00000131669	NINJ1	9
ENSG00000165238	11486	ENSG00000165238_WNK2	ENSG00000165238	WNK2	9
ENSG00000227603	11487	ENSG00000227603_RP11-165J3.6	ENSG00000227603	NA	NA
ENSG00000188938	11488	ENSG00000188938_FAM120AOS	ENSG00000188938	FAM120AOS	9
ENSG00000048828	11489	ENSG00000048828_FAM120A	ENSG00000048828	FAM120A	9
ENSG00000197724	11490	ENSG00000197724_PHF2	ENSG00000197724	PHF2	9
ENSG00000131668	11491	ENSG00000131668_BARX1	ENSG00000131668	BARX1	9
ENSG00000158079	11492	ENSG00000158079_PTPDC1	ENSG00000158079	PTPDC1	9
ENSG00000269946	11493	ENSG00000269946_RP11-2B6.3	ENSG00000269946	MIRLET7A1HG	9
ENSG00000269929	11494	ENSG00000269929_RP11-2B6.2	ENSG00000269929		9
ENSG00000230262	11495	ENSG00000230262_MIRLET7DHG	ENSG00000230262	LINC02603	9
ENSG00000175787	11496	ENSG00000175787_ZNF169	ENSG00000175787	ZNF169	9
ENSG00000232063	11497	ENSG00000232063_RP11-307E17.8	ENSG00000232063		9
ENSG00000148110	11498	ENSG00000148110_HIATL1	ENSG00000148110	MFSD14B	9
ENSG00000231806	11499	ENSG00000231806_PCAT7	ENSG00000231806	PCAT7	9
ENSG00000130957	11500	ENSG00000130957_FBP2	ENSG00000130957	FBP2	9
ENSG00000148120	11501	ENSG00000148120_C9orf3	ENSG00000148120	C9orf3	9
ENSG00000158169	11502	ENSG00000158169_FANCC	ENSG00000158169	FANCC	9
ENSG00000229065	11503	ENSG00000229065_RP11-80I15.4	ENSG00000229065		9
ENSG00000271384	11504	ENSG00000271384_RP11-435O5.7	ENSG00000271384		9
ENSG00000237857	11505	ENSG00000237857_RP11-435O5.2	ENSG00000237857	NA	NA
ENSG00000185920	11506	ENSG00000185920_PTCH1	ENSG00000185920	PTCH1	9
ENSG00000271314	11507	ENSG00000271314_RP11-435O5.6	ENSG00000271314		9
ENSG00000271155	11508	ENSG00000271155_RP11-435O5.5	ENSG00000271155		9
ENSG00000271659	11509	ENSG00000271659_RP11-435O5.4	ENSG00000271659		9
ENSG00000182150	11510	ENSG00000182150_ERCC6L2	ENSG00000182150	ERCC6L2	9
ENSG00000225194	11511	ENSG00000225194_LINC00092	ENSG00000225194	LINC00092	9
ENSG00000130948	11512	ENSG00000130948_HSD17B3	ENSG00000130948	HSD17B3	9
ENSG00000130958	11513	ENSG00000130958_SLC35D2	ENSG00000130958	SLC35D2	9
ENSG00000165244	11514	ENSG00000165244_ZNF367	ENSG00000165244	ZNF367	9
ENSG00000130956	11515	ENSG00000130956_HABP4	ENSG00000130956	HABP4	9
ENSG00000081377	11516	ENSG00000081377_CDC14B	ENSG00000081377	CDC14B	9
ENSG00000158122	11517	ENSG00000158122_AAED1	ENSG00000158122	PRXL2C	9
ENSG00000081386	11518	ENSG00000081386_ZNF510	ENSG00000081386	ZNF510	9
ENSG00000196597	11519	ENSG00000196597_ZNF782	ENSG00000196597	ZNF782	9
ENSG00000196312	11520	ENSG00000196312_HIATL2	ENSG00000196312	MFSD14C	9
ENSG00000188152	11521	ENSG00000188152_NUTM2G	ENSG00000188152	NUTM2G	9
ENSG00000136943	11522	ENSG00000136943_CTSV	ENSG00000136943	CTSV	9
ENSG00000203279	11523	ENSG00000203279_RP11-498P14.5	ENSG00000203279		9
ENSG00000235494	11524	ENSG00000235494_RP11-498P14.4	ENSG00000235494		9
ENSG00000197816	11525	ENSG00000197816_CCDC180	ENSG00000197816	CCDC180	9
ENSG00000196116	11526	ENSG00000196116_TDRD7	ENSG00000196116	TDRD7	9
ENSG00000136842	11527	ENSG00000136842_TMOD1	ENSG00000136842	TMOD1	9
ENSG00000228174	11528	ENSG00000228174_RP11-244N9.6	ENSG00000228174		9
ENSG00000136925	11529	ENSG00000136925_TSTD2	ENSG00000136925	TSTD2	9
ENSG00000136937	11530	ENSG00000136937_NCBP1	ENSG00000136937	NCBP1	9
ENSG00000231521	11531	ENSG00000231521_RP11-244N9.4	ENSG00000231521		9
ENSG00000136936	11532	ENSG00000136936_XPA	ENSG00000136936	XPA	9
ENSG00000260677	11533	ENSG00000260677_RP11-546O6.4	ENSG00000260677		9
ENSG00000136932	11534	ENSG00000136932_C9orf156	ENSG00000136932	TRMO	9
ENSG00000136929	11535	ENSG00000136929_HEMGN	ENSG00000136929	HEMGN	9
ENSG00000136938	11536	ENSG00000136938_ANP32B	ENSG00000136938	ANP32B	9
ENSG00000095380	11537	ENSG00000095380_NANS	ENSG00000095380	NANS	9
ENSG00000106785	11538	ENSG00000106785_TRIM14	ENSG00000106785	TRIM14	9
ENSG00000106789	11539	ENSG00000106789_CORO2A	ENSG00000106789	CORO2A	9
ENSG00000095383	11540	ENSG00000095383_TBC1D2	ENSG00000095383	TBC1D2	9
ENSG00000136928	11541	ENSG00000136928_GABBR2	ENSG00000136928	GABBR2	9
ENSG00000165138	11542	ENSG00000165138_ANKS6	ENSG00000165138	ANKS6	9
ENSG00000119514	11543	ENSG00000119514_GALNT12	ENSG00000119514	GALNT12	9
ENSG00000267026	11544	ENSG00000267026_RP11-92C4.3	ENSG00000267026		9
ENSG00000204291	11545	ENSG00000204291_COL15A1	ENSG00000204291	COL15A1	9
ENSG00000270412	11546	ENSG00000270412_RP11-92C4.6	ENSG00000270412		9
ENSG00000106799	11547	ENSG00000106799_TGFBR1	ENSG00000106799	TGFBR1	9
ENSG00000119523	11548	ENSG00000119523_ALG2	ENSG00000119523	ALG2	9
ENSG00000106803	11549	ENSG00000106803_SEC61B	ENSG00000106803	SEC61B	9
ENSG00000237461	11550	ENSG00000237461_RP11-554F20.1	ENSG00000237461		9
ENSG00000119508	11551	ENSG00000119508_NR4A3	ENSG00000119508	NR4A3	9
ENSG00000255145	11552	ENSG00000255145_RP11-60I3.5	ENSG00000255145	STX17-AS1	9
ENSG00000136874	11553	ENSG00000136874_STX17	ENSG00000136874	STX17	9
ENSG00000254571	11554	ENSG00000254571_RP11-60I3.4	ENSG00000254571		9
ENSG00000023318	11555	ENSG00000023318_ERP44	ENSG00000023318	ERP44	9
ENSG00000119509	11556	ENSG00000119509_INVS	ENSG00000119509	INVS	9
ENSG00000136891	11557	ENSG00000136891_TEX10	ENSG00000136891	TEX10	9
ENSG00000066697	11558	ENSG00000066697_MSANTD3	ENSG00000066697	MSANTD3	9
ENSG00000170681	11559	ENSG00000170681_MURC	ENSG00000170681	CAVIN4	9
ENSG00000136881	11560	ENSG00000136881_BAAT	ENSG00000136881	BAAT	9
ENSG00000136897	11561	ENSG00000136897_MRPL50	ENSG00000136897	MRPL50	9
ENSG00000136870	11562	ENSG00000136870_ZNF189	ENSG00000136870	ZNF189	9
ENSG00000136872	11563	ENSG00000136872_ALDOB	ENSG00000136872	ALDOB	9
ENSG00000225376	11564	ENSG00000225376_RP11-490D19.6	ENSG00000225376	TMEM246-AS1	9
ENSG00000165152	11565	ENSG00000165152_TMEM246	ENSG00000165152	TMEM246	9
ENSG00000155827	11566	ENSG00000155827_RNF20	ENSG00000155827	RNF20	9
ENSG00000198785	11567	ENSG00000198785_GRIN3A	ENSG00000198785	GRIN3A	9
ENSG00000188386	11568	ENSG00000188386_PPP3R2	ENSG00000188386	PPP3R2	9
ENSG00000270332	11569	ENSG00000270332_RP11-82L2.1	ENSG00000270332	SMC2-AS1	9
ENSG00000136824	11570	ENSG00000136824_SMC2	ENSG00000136824	SMC2	9
ENSG00000186943	11571	ENSG00000186943_OR13C8	ENSG00000186943	OR13C8	9
ENSG00000255800	11572	ENSG00000255800_OR13C5	ENSG00000255800	NA	NA
ENSG00000136783	11573	ENSG00000136783_NIPSNAP3A	ENSG00000136783	NIPSNAP3A	9
ENSG00000165028	11574	ENSG00000165028_NIPSNAP3B	ENSG00000165028	NIPSNAP3B	9
ENSG00000165029	11575	ENSG00000165029_ABCA1	ENSG00000165029	ABCA1	9
ENSG00000070214	11576	ENSG00000070214_SLC44A1	ENSG00000070214	SLC44A1	9
ENSG00000106701	11577	ENSG00000106701_FSD1L	ENSG00000106701	FSD1L	9
ENSG00000228317	11578	ENSG00000228317_RP11-235C23.5	ENSG00000228317		9
ENSG00000106692	11579	ENSG00000106692_FKTN	ENSG00000106692	FKTN	9
ENSG00000186051	11580	ENSG00000186051_TAL2	ENSG00000186051	TAL2	9
ENSG00000095209	11581	ENSG00000095209_TMEM38B	ENSG00000095209	TMEM38B	9
ENSG00000225002	11582	ENSG00000225002_RP11-6F6.1	ENSG00000225002		9
ENSG00000234323	11583	ENSG00000234323_RP11-308N19.1	ENSG00000234323	LINC01505	9
ENSG00000148143	11584	ENSG00000148143_ZNF462	ENSG00000148143	ZNF462	9
ENSG00000226047	11585	ENSG00000226047_RP11-196I18.4	ENSG00000226047		9
ENSG00000119318	11586	ENSG00000119318_RAD23B	ENSG00000119318	RAD23B	9
ENSG00000136826	11587	ENSG00000136826_KLF4	ENSG00000136826	KLF4	9
ENSG00000148156	11588	ENSG00000148156_ACTL7B	ENSG00000148156	ACTL7B	9
ENSG00000187003	11589	ENSG00000187003_ACTL7A	ENSG00000187003	ACTL7A	9
ENSG00000070061	11590	ENSG00000070061_IKBKAP	ENSG00000070061	ELP1	9
ENSG00000119328	11591	ENSG00000119328_FAM206A	ENSG00000119328	FAM206A	9
ENSG00000119326	11592	ENSG00000119326_CTNNAL1	ENSG00000119326	CTNNAL1	9
ENSG00000106771	11593	ENSG00000106771_TMEM245	ENSG00000106771	TMEM245	9
ENSG00000260230	11594	ENSG00000260230_FRRS1L	ENSG00000260230	FRRS1L	9
ENSG00000095203	11595	ENSG00000095203_EPB41L4B	ENSG00000095203	EPB41L4B	9
ENSG00000070159	11596	ENSG00000070159_PTPN3	ENSG00000070159	PTPN3	9
ENSG00000243444	11597	ENSG00000243444_PALM2	ENSG00000243444	PALM2	9
ENSG00000136810	11598	ENSG00000136810_TXN	ENSG00000136810	TXN	9
ENSG00000165124	11599	ENSG00000165124_SVEP1	ENSG00000165124	SVEP1	9
ENSG00000232896	11600	ENSG00000232896_RP11-410K21.2	ENSG00000232896		9
ENSG00000136813	11601	ENSG00000136813_KIAA0368	ENSG00000136813	ECPAS	9
ENSG00000173258	11602	ENSG00000173258_ZNF483	ENSG00000173258	ZNF483	9
ENSG00000106853	11603	ENSG00000106853_PTGR1	ENSG00000106853	PTGR1	9
ENSG00000059769	11604	ENSG00000059769_DNAJC25	ENSG00000059769	DNAJC25	9
ENSG00000242616	11605	ENSG00000242616_GNG10	ENSG00000242616	GNG10	9
ENSG00000165181	11606	ENSG00000165181_C9orf84	ENSG00000165181	SHOC1	9
ENSG00000148154	11607	ENSG00000148154_UGCG	ENSG00000148154	UGCG	9
ENSG00000106868	11608	ENSG00000106868_SUSD1	ENSG00000106868	SUSD1	9
ENSG00000119314	11609	ENSG00000119314_PTBP3	ENSG00000119314	PTBP3	9
ENSG00000119471	11610	ENSG00000119471_HSDL2	ENSG00000119471	HSDL2	9
ENSG00000230185	11611	ENSG00000230185_C9orf147	ENSG00000230185	C9orf147	9
ENSG00000165185	11612	ENSG00000165185_KIAA1958	ENSG00000165185	KIAA1958	9
ENSG00000148153	11613	ENSG00000148153_INIP	ENSG00000148153	INIP	9
ENSG00000226609	11614	ENSG00000226609_RP11-276E15.4	ENSG00000226609		9
ENSG00000148158	11615	ENSG00000148158_SNX30	ENSG00000148158	SNX30	9
ENSG00000271631	11616	ENSG00000271631_RP11-408O19.5	ENSG00000271631		9
ENSG00000228623	11617	ENSG00000228623_ZNF883	ENSG00000228623	ZNF883	9
ENSG00000136866	11618	ENSG00000136866_ZFP37	ENSG00000136866	ZFP37	9
ENSG00000225684	11619	ENSG00000225684_FAM225B	ENSG00000225684	FAM225B	9
ENSG00000231528	11620	ENSG00000231528_FAM225A	ENSG00000231528	FAM225A	9
ENSG00000136867	11621	ENSG00000136867_SLC31A2	ENSG00000136867	SLC31A2	9
ENSG00000119321	11622	ENSG00000119321_FKBP15	ENSG00000119321	FKBP15	9
ENSG00000136868	11623	ENSG00000136868_SLC31A1	ENSG00000136868	SLC31A1	9
ENSG00000176386	11624	ENSG00000176386_CDC26	ENSG00000176386	CDC26	9
ENSG00000136875	11625	ENSG00000136875_PRPF4	ENSG00000136875	PRPF4	9
ENSG00000165188	11626	ENSG00000165188_RNF183	ENSG00000165188	RNF183	9
ENSG00000148225	11627	ENSG00000148225_WDR31	ENSG00000148225	WDR31	9
ENSG00000119411	11628	ENSG00000119411_BSPRY	ENSG00000119411	BSPRY	9
ENSG00000119431	11629	ENSG00000119431_HDHD3	ENSG00000119431	HDHD3	9
ENSG00000148218	11630	ENSG00000148218_ALAD	ENSG00000148218	ALAD	9
ENSG00000148229	11631	ENSG00000148229_POLE3	ENSG00000148229	POLE3	9
ENSG00000157653	11632	ENSG00000157653_C9orf43	ENSG00000157653	C9orf43	9
ENSG00000138835	11633	ENSG00000138835_RGS3	ENSG00000138835	RGS3	9
ENSG00000227482	11634	ENSG00000227482_RP11-18B16.2	ENSG00000227482		9
ENSG00000157657	11635	ENSG00000157657_ZNF618	ENSG00000157657	ZNF618	9
ENSG00000196739	11636	ENSG00000196739_COL27A1	ENSG00000196739	COL27A1	9
ENSG00000228278	11637	ENSG00000228278_ORM2	ENSG00000228278	ORM2	9
ENSG00000106948	11638	ENSG00000106948_AKNA	ENSG00000106948	AKNA	9
ENSG00000235119	11639	ENSG00000235119_RP11-9M16.2	ENSG00000235119		9
ENSG00000095397	11640	ENSG00000095397_DFNB31	ENSG00000095397	WHRN	9
ENSG00000136888	11641	ENSG00000136888_ATP6V1G1	ENSG00000136888	ATP6V1G1	9
ENSG00000157693	11642	ENSG00000157693_C9orf91	ENSG00000157693	TMEM268	9
ENSG00000041982	11643	ENSG00000041982_TNC	ENSG00000041982	TNC	9
ENSG00000182752	11644	ENSG00000182752_PAPPA	ENSG00000182752	PAPPA	9
ENSG00000256040	11645	ENSG00000256040_PAPPA-AS1	ENSG00000256040	PAPPA-AS1	9
ENSG00000148219	11646	ENSG00000148219_ASTN2	ENSG00000148219	ASTN2	9
ENSG00000230894	11647	ENSG00000230894_RP11-67K19.3	ENSG00000230894		9
ENSG00000119401	11648	ENSG00000119401_TRIM32	ENSG00000119401	TRIM32	9
ENSG00000228512	11649	ENSG00000228512_RP11-281A20.2	ENSG00000228512	NA	NA
ENSG00000136861	11650	ENSG00000136861_CDK5RAP2	ENSG00000136861	CDK5RAP2	9
ENSG00000106780	11651	ENSG00000106780_MEGF9	ENSG00000106780	MEGF9	9
ENSG00000119402	11652	ENSG00000119402_FBXW2	ENSG00000119402	FBXW2	9
ENSG00000095261	11653	ENSG00000095261_PSMD5	ENSG00000095261	PSMD5	9
ENSG00000226752	11654	ENSG00000226752_PSMD5-AS1	ENSG00000226752	CUTALP	9
ENSG00000119403	11655	ENSG00000119403_PHF19	ENSG00000119403	PHF19	9
ENSG00000056558	11656	ENSG00000056558_TRAF1	ENSG00000056558	TRAF1	9
